orderdate,productkey,customerkey,orderquantity,unitprice,extendedamount,productcost,salesamount,year,order_month,order_year
2003-10-23,477,13176,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-23,477,19768,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-26,477,21325,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-31,477,21743,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-31,477,20458,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-11-01,477,19162,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-05,477,25105,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-06,477,22049,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-07,477,22136,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-08,477,22071,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-08,477,21789,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-08,477,22104,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-12,477,22106,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-13,477,18572,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-14,477,14622,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-16,477,23019,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-17,477,20005,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-18,477,20761,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-20,477,21449,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-23,477,21419,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-27,477,22348,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-28,477,20698,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-12-03,477,18459,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-04,477,20476,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-05,477,21917,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-06,477,21244,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-07,477,25868,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-07,477,25406,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-08,477,24753,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-08,477,23139,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-11,477,21790,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-11,477,21157,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-12,477,20475,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-13,477,29032,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-17,477,21458,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-18,477,26575,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-21,477,11924,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-21,477,22271,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-22,477,20515,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-22,477,20759,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-23,477,21635,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-24,477,23258,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-26,477,17177,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-26,477,17668,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-27,477,21627,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-28,477,22292,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-30,477,25396,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-31,477,16673,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-31,477,14414,1,4.99,4.99,1.8663,4.99,2003,12,2003
2004-01-01,477,23011,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-01,477,22012,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-01,477,14486,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-02,477,29201,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-06,477,29203,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-08,477,20477,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-09,477,22025,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-09,477,20485,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-12,477,21771,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-13,477,21724,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-13,477,25943,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-14,477,23693,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-15,477,21346,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-16,477,19736,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-16,477,26617,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-17,477,21761,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-17,477,20435,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-21,477,21640,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-21,477,20790,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-22,477,12893,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-24,477,28059,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-24,477,29168,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-25,477,18663,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-26,477,21636,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-29,477,23216,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-30,477,22069,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-31,477,20436,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-02-01,477,15388,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-02,477,23287,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-03,477,15345,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-03,477,24770,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-03,477,23270,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-04,477,21767,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-04,477,23081,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-05,477,20533,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-07,477,22070,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-07,477,21243,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-08,477,21164,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-08,477,21463,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-09,477,23271,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-11,477,13858,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-12,477,11962,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-13,477,13215,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-14,477,21338,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-14,477,12952,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-15,477,20518,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-15,477,23035,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-16,477,20542,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-20,477,15203,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-20,477,24756,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-22,477,26319,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-23,477,26097,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-24,477,21751,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-24,477,15411,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-28,477,23135,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-02-29,477,19780,1,4.99,4.99,1.8663,4.99,2004,2,2004
2004-03-01,477,21786,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-01,477,18087,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-01,477,19656,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-01,477,23392,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-04,477,21936,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-04,477,12904,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-04,477,23510,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-04,477,21152,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-06,477,23174,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-07,477,14740,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-08,477,20504,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-10,477,26532,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-12,477,15542,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-13,477,26708,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-13,477,23369,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-14,477,21806,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-14,477,19831,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-15,477,16069,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-16,477,23395,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-17,477,21694,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-17,477,21430,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-20,477,23160,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-20,477,18904,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-21,477,22347,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-22,477,16676,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-23,477,23256,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-23,477,16102,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-24,477,20486,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-24,477,15964,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-24,477,23391,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-25,477,29239,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-26,477,16335,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-26,477,15174,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-27,477,26626,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-03-30,477,21457,1,4.99,4.99,1.8663,4.99,2004,3,2004
2004-04-01,477,21744,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-05,477,23327,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-05,477,24796,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-06,477,20692,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-06,477,20443,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-07,477,21760,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-07,477,29264,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-13,477,21809,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-14,477,20516,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-14,477,23374,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-15,477,21316,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-16,477,11975,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-16,477,21502,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-16,477,22337,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-17,477,21755,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-17,477,27105,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-18,477,16809,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-18,477,20074,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-19,477,20786,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-19,477,23721,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-21,477,21687,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-22,477,20536,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-23,477,21697,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-24,477,23560,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-25,477,23519,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-25,477,21476,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-28,477,23807,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-29,477,21351,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-04-30,477,20392,1,4.99,4.99,1.8663,4.99,2004,4,2004
2004-05-01,477,20644,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-02,477,11974,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-02,477,21420,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-02,477,23006,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-02,477,16141,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-02,477,16961,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-02,477,21699,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-03,477,21145,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-04,477,23505,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-05,477,27540,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-06,477,21499,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-09,477,22979,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-09,477,27623,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-13,477,21722,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-15,477,22022,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-15,477,11088,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-17,477,21498,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-17,477,23492,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-21,477,20511,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-22,477,17563,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-23,477,26093,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-26,477,21933,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-26,477,20531,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-27,477,23091,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-28,477,18608,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-30,477,21811,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-05-31,477,26120,1,4.99,4.99,1.8663,4.99,2004,5,2004
2004-06-03,477,25047,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-03,477,22248,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-04,477,24239,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-06,477,21730,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-06,477,18481,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-06,477,23880,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-07,477,21154,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-07,477,18819,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-07,477,24221,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-09,477,23878,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-10,477,21497,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-11,477,20532,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-11,477,18979,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-12,477,18386,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-13,477,20697,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-14,477,23799,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-15,477,21493,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-15,477,18508,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-16,477,20690,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-17,477,18311,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-17,477,26281,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-20,477,24232,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-23,477,28234,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-25,477,24338,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-26,477,28159,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-27,477,20659,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-29,477,26676,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-06-29,477,28288,1,4.99,4.99,1.8663,4.99,2004,6,2004
2004-07-02,477,20490,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-02,477,13390,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-08,477,20393,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-09,477,21734,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-14,477,18359,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-16,477,16861,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-18,477,22331,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-22,477,16962,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-23,477,20466,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-29,477,22356,1,4.99,4.99,1.8663,4.99,2004,7,2004
2004-07-29,477,13338,1,4.99,4.99,1.8663,4.99,2004,7,2004
2003-07-04,477,11292,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-09,477,15553,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-11,477,11267,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-11,477,19393,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-12,477,15557,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-16,477,21488,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-20,477,15555,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-20,477,20036,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-22,477,24427,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-22,477,21470,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-24,477,13058,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-24,477,15017,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-28,477,19199,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-07-31,477,15548,1,4.99,4.99,1.8663,4.99,2003,7,2003
2003-08-01,477,22330,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-08,477,24529,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-14,477,11227,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-14,477,19402,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-16,477,14339,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-19,477,13485,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-19,477,21650,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-21,477,21619,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-22,477,21649,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-28,477,24341,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-08-28,477,21611,1,4.99,4.99,1.8663,4.99,2003,8,2003
2003-09-01,477,20666,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-02,477,21810,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-02,477,21756,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-04,477,24492,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-04,477,16225,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-05,477,12190,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-05,477,12153,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-07,477,24681,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-09,477,19023,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-13,477,12072,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-13,477,21795,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-14,477,19670,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-17,477,26329,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-17,477,21654,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-18,477,28841,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-25,477,27530,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-25,477,20303,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-26,477,12162,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-26,477,12082,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-09-30,477,21653,1,4.99,4.99,1.8663,4.99,2003,9,2003
2003-10-02,477,13373,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-02,477,22072,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-05,477,19129,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-06,477,15260,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-07,477,16504,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-08,477,14445,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-08,477,22043,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-13,477,14105,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-13,477,22044,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-14,477,20345,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-14,477,25381,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-15,477,19128,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-16,477,15865,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-20,477,11135,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-10-29,477,22887,1,4.99,4.99,1.8663,4.99,2003,10,2003
2003-11-02,477,13237,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-03,477,13378,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-04,477,23066,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-05,477,19130,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-06,477,24353,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-10,477,25080,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-17,477,24648,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-18,477,25163,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-19,477,23823,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-21,477,13340,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-22,477,19144,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-22,477,13288,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-24,477,13329,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-29,477,23111,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-29,477,22132,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-11-30,477,19165,1,4.99,4.99,1.8663,4.99,2003,11,2003
2003-12-01,477,22231,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,20461,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,14378,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,14005,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,12016,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,12026,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,26579,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,26601,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,29166,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-03,477,25404,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-05,477,20111,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-07,477,15903,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-08,477,11873,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-08,477,25414,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-09,477,29111,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-09,477,22270,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-11,477,20462,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-11,477,13473,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-12,477,23155,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-13,477,25415,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-14,477,21315,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-14,477,20207,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-18,477,19659,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-18,477,17123,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-21,477,11939,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-24,477,15277,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-24,477,11777,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-24,477,29011,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-25,477,26608,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-26,477,21451,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-28,477,13492,1,4.99,4.99,1.8663,4.99,2003,12,2003
2003-12-30,477,20191,1,4.99,4.99,1.8663,4.99,2003,12,2003
2004-01-01,477,13164,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-02,477,13737,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-03,477,14484,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-05,477,18476,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-09,477,23238,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-09,477,20422,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-10,477,19730,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-10,477,14498,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-10,477,17559,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-13,477,15908,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-13,477,14485,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-14,477,22788,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-15,477,15986,1,4.99,4.99,1.8663,4.99,2004,1,2004
2004-01-19,477,26066,1,4.99,4.99,1.8663,4.99,2004,1,2004
